Satisfaction,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Seat comfort,Departure/Arrival time convenient,Food and drink,Gate location,Inflight wifi service,Inflight entertainment,Online support,Ease of Online booking,On-board service,Leg room service,Baggage handling,Checkin service,Cleanliness,Online boarding,Departure Delay in Minutes,Arrival Delay in Minutes
1,Female,Loyal Customer,38,Personal Travel,Eco,2420,4,4,4,4,3,2,4,4,4,4,3,4,4,3,0,0
1,Female,Loyal Customer,20,Personal Travel,Eco,1483,4,4,4,4,2,1,3,4,4,4,3,3,4,5,4,0
1,Female,Loyal Customer,40,Personal Travel,Eco Plus,1812,4,3,3,3,4,4,3,4,2,4,4,1,3,4,13,0
1,Female,Loyal Customer,69,Personal Travel,Eco,513,5,5,5,5,1,4,2,4,4,4,3,1,4,2,0,0
1,Female,Loyal Customer,14,Personal Travel,Eco,1921,5,5,5,5,4,4,3,4,2,5,1,3,4,4,0,0
1,Female,Loyal Customer,19,Personal Travel,Eco Plus,1950,4,2,2,2,4,4,3,4,4,5,4,4,2,4,0,0
1,Female,Loyal Customer,23,Personal Travel,Eco,1771,4,3,3,3,4,4,3,4,5,1,5,4,4,4,0,0
1,Female,Loyal Customer,44,Personal Travel,Eco,334,4,3,3,3,4,4,3,4,5,2,2,3,2,4,3,0
1,Female,Loyal Customer,70,Personal Travel,Eco,335,4,3,3,3,4,4,3,4,1,1,2,2,4,4,59,57
1,Female,Loyal Customer,10,Personal Travel,Eco,1813,2,3,2,2,2,3,5,4,4,4,3,1,4,4,14,6
1,Female,Loyal Customer,55,Personal Travel,Eco,307,1,1,1,1,4,5,4,4,4,4,3,2,4,1,0,0
1,Female,Loyal Customer,59,Personal Travel,Eco,284,2,2,2,2,4,4,3,4,3,5,2,2,5,4,0,4
1,Female,Loyal Customer,44,Personal Travel,Eco,275,4,4,4,4,5,3,2,4,4,4,3,4,4,3,0,1
1,Female,Loyal Customer,24,Personal Travel,Eco,1465,4,5,5,5,4,4,3,4,2,1,3,2,2,4,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco Plus,311,2,2,2,2,4,4,3,4,1,5,5,5,1,4,7,0
1,Female,Loyal Customer,25,Personal Travel,Eco,1513,4,4,5,4,4,4,3,4,3,3,2,4,2,4,0,0
1,Female,Loyal Customer,70,Personal Travel,Business,268,4,1,1,1,4,4,3,4,1,1,2,2,5,4,0,0
1,Female,Loyal Customer,51,Personal Travel,Eco Plus,244,5,5,5,5,2,4,5,4,4,4,3,1,4,1,69,68
1,Female,Loyal Customer,51,Personal Travel,Eco,249,5,5,5,5,5,4,2,4,4,4,3,2,4,3,0,0
1,Female,Loyal Customer,46,Personal Travel,Eco,217,3,3,3,3,2,3,3,4,4,4,3,2,4,4,15,13
1,Female,Loyal Customer,41,Personal Travel,Eco,2093,4,1,1,1,4,4,3,4,4,1,5,5,3,4,10,15
1,Female,Loyal Customer,45,Personal Travel,Business,260,4,3,3,3,4,4,3,4,5,5,5,2,4,4,47,50
1,Female,Loyal Customer,17,Personal Travel,Eco,1870,4,2,2,2,4,4,3,4,2,5,2,3,3,4,29,38
1,Female,Loyal Customer,14,Personal Travel,Eco,1243,3,3,3,3,5,1,1,4,4,4,3,5,4,2,0,0
1,Female,Loyal Customer,59,Personal Travel,Eco Plus,2475,4,4,4,4,2,4,5,4,4,4,3,2,4,1,8,0
1,Female,Loyal Customer,21,Personal Travel,Eco,3487,3,3,3,3,2,3,1,4,4,4,3,5,4,5,0,0
1,Female,Loyal Customer,60,Personal Travel,Eco,1673,2,2,3,2,4,4,3,4,1,3,3,5,4,4,8,9
1,Female,Loyal Customer,27,Personal Travel,Eco,2750,4,5,5,5,4,4,3,4,3,5,5,3,1,4,0,0
1,Female,Loyal Customer,27,Personal Travel,Business,2421,3,3,3,3,2,2,3,4,4,4,3,5,4,3,0,0
1,Female,Loyal Customer,67,Personal Travel,Eco,966,1,1,1,1,4,5,5,4,4,4,3,3,4,4,18,24
1,Female,Loyal Customer,39,Personal Travel,Eco,1997,4,3,3,3,4,4,3,4,3,4,1,5,5,4,0,2
1,Female,Loyal Customer,36,Personal Travel,Eco,1590,5,5,5,5,1,5,5,4,4,4,3,3,4,1,0,1
1,Female,Loyal Customer,51,Personal Travel,Eco,562,3,3,3,3,4,5,3,4,4,4,3,2,4,3,0,0
1,Female,Loyal Customer,48,Personal Travel,Eco,556,4,4,4,4,2,1,4,4,4,4,3,4,4,4,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco,562,5,5,5,5,4,4,3,4,3,4,1,4,5,4,0,0
1,Female,Loyal Customer,17,Personal Travel,Eco,2074,4,1,1,1,4,3,4,5,2,5,5,4,3,4,0,9
1,Female,Loyal Customer,55,Personal Travel,Eco,527,4,5,5,5,4,4,3,4,3,3,5,1,1,4,3,0
1,Female,Loyal Customer,14,Personal Travel,Eco,1549,5,5,4,5,2,2,5,4,4,4,3,1,4,2,0,0
1,Female,Loyal Customer,15,Personal Travel,Eco,1709,3,3,3,3,2,2,4,4,4,4,3,4,4,2,1,0
1,Female,Loyal Customer,53,Personal Travel,Eco,431,1,1,1,1,2,2,5,4,4,4,3,2,4,3,3,0
1,Female,Loyal Customer,14,Personal Travel,Eco,1511,5,5,5,5,5,3,1,4,4,4,3,4,4,1,0,0
1,Female,Loyal Customer,19,Personal Travel,Eco,2074,4,2,2,2,4,4,3,4,4,2,5,4,1,4,0,0
1,Female,Loyal Customer,14,Personal Travel,Business,1370,2,2,2,2,4,1,5,4,4,4,3,3,4,2,5,7
1,Female,Loyal Customer,43,Personal Travel,Eco,294,1,1,1,1,4,1,1,4,4,4,3,1,4,1,4,2
1,Female,Loyal Customer,19,Personal Travel,Eco,1955,2,2,4,2,4,4,3,4,2,3,3,1,4,4,0,0
1,Female,Loyal Customer,54,Personal Travel,Business,275,1,1,1,1,5,4,3,4,4,4,3,2,4,3,0,3
1,Female,Loyal Customer,68,Personal Travel,Eco Plus,262,4,1,5,5,4,4,3,4,5,5,3,4,1,4,0,0
1,Female,Loyal Customer,22,Personal Travel,Eco,1617,4,4,4,4,4,2,4,4,4,4,3,4,4,4,16,5
1,Female,Loyal Customer,7,Personal Travel,Eco,1133,4,2,2,2,4,4,3,4,5,1,4,5,3,4,23,20
1,Female,Loyal Customer,43,Personal Travel,Eco,2191,4,1,1,1,4,4,3,4,1,5,2,1,2,4,0,17
1,Female,Loyal Customer,65,Personal Travel,Eco,2093,5,5,5,5,4,2,1,4,4,4,3,1,4,2,1,0
1,Female,Loyal Customer,14,Personal Travel,Eco,2544,4,4,4,4,3,1,2,5,5,4,3,5,5,5,2,0
1,Female,Loyal Customer,65,Personal Travel,Eco,1665,5,5,5,5,4,1,4,5,5,4,3,2,5,4,10,6
1,Female,Loyal Customer,9,Personal Travel,Eco,2454,5,4,4,4,5,4,3,5,3,5,1,2,3,5,0,14
1,Female,Loyal Customer,33,Personal Travel,Eco,2234,4,4,4,4,1,2,4,5,5,4,3,4,5,5,50,36
1,Female,Loyal Customer,16,Personal Travel,Eco,1840,3,3,3,3,3,3,5,5,5,4,3,3,5,5,12,7
1,Female,Loyal Customer,21,Personal Travel,Eco,1558,5,5,5,5,5,4,3,5,5,3,4,2,5,5,4,0
1,Female,Loyal Customer,60,Personal Travel,Eco,467,3,3,3,3,2,3,3,5,5,4,3,4,5,5,0,0
1,Female,Loyal Customer,25,Personal Travel,Business,1312,2,2,3,2,5,4,3,5,2,3,3,2,3,5,118,115
1,Female,Loyal Customer,69,Personal Travel,Business,247,5,5,5,5,3,5,5,3,3,4,4,5,3,4,0,0
1,Female,Loyal Customer,8,Personal Travel,Eco,1909,5,3,5,5,2,1,1,3,3,4,4,4,3,2,8,0
1,Female,Loyal Customer,42,Personal Travel,Eco,1748,3,3,3,3,3,2,3,3,3,4,4,3,3,3,0,0
1,Female,Loyal Customer,25,Personal Travel,Eco,2188,4,4,4,4,3,4,4,3,3,5,5,3,4,3,6,0
1,Female,Loyal Customer,69,Personal Travel,Eco,998,3,4,3,4,3,4,4,3,1,2,5,4,3,3,31,8
1,Female,Loyal Customer,26,Personal Travel,Eco,1944,5,5,5,5,4,4,4,3,3,4,4,3,3,4,0,0
1,Female,Loyal Customer,56,Personal Travel,Eco,555,3,5,5,5,3,4,4,3,3,1,1,3,4,3,0,0
1,Female,Loyal Customer,23,Personal Travel,Business,2619,1,1,1,1,2,5,4,3,3,4,4,3,3,4,12,0
1,Female,Loyal Customer,67,Personal Travel,Eco,394,1,1,1,1,2,4,4,3,3,4,4,3,3,3,13,4
1,Female,Loyal Customer,53,Personal Travel,Eco,2081,5,5,5,5,3,5,4,3,3,4,4,5,3,4,0,0
1,Female,Loyal Customer,27,Personal Travel,Eco,2164,3,4,4,4,3,4,4,3,3,2,5,1,2,3,10,6
1,Female,Loyal Customer,17,Personal Travel,Eco,1274,3,5,5,5,3,4,4,3,4,1,4,4,3,3,1,4
1,Female,Loyal Customer,70,Personal Travel,Eco,402,5,2,5,5,4,4,4,3,3,4,4,4,3,5,0,0
1,Female,Loyal Customer,50,Personal Travel,Eco,464,5,5,5,5,3,5,4,3,3,4,4,3,3,3,48,33
1,Female,Loyal Customer,23,Personal Travel,Eco,1779,1,1,1,1,5,5,5,3,3,4,4,5,3,4,8,0
1,Female,Loyal Customer,25,Personal Travel,Eco,1528,2,2,2,2,1,1,3,3,3,4,4,3,3,1,0,0
1,Female,Loyal Customer,23,Personal Travel,Eco,1781,1,1,4,1,4,4,4,2,3,5,1,4,5,4,57,49
1,Female,Loyal Customer,69,Personal Travel,Eco,441,4,2,2,2,4,1,2,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,29,Personal Travel,Eco,1755,5,5,5,5,4,4,4,2,5,5,1,4,5,4,0,0
1,Female,Loyal Customer,34,Personal Travel,Eco,1631,2,2,2,2,5,3,5,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,12,Personal Travel,Eco,1502,4,4,5,4,4,4,4,4,4,4,4,4,4,4,22,8
1,Female,Loyal Customer,56,Personal Travel,Eco Plus,266,4,3,3,3,1,2,4,4,4,4,4,5,4,3,0,6
1,Female,Loyal Customer,18,Personal Travel,Eco,1825,4,5,5,5,4,1,4,4,4,4,4,2,4,3,0,19
1,Female,Loyal Customer,33,Personal Travel,Eco,1467,3,3,3,3,4,4,4,3,5,3,4,4,5,4,0,0
1,Female,Loyal Customer,64,Personal Travel,Eco,282,5,5,5,5,3,5,4,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,57,Personal Travel,Business,283,4,4,4,4,4,4,4,4,3,5,5,2,2,4,0,1
1,Female,Loyal Customer,51,Personal Travel,Business,203,2,2,2,2,4,4,4,2,4,3,2,4,5,4,13,14
1,Female,Loyal Customer,55,Personal Travel,Eco,123,5,5,5,5,4,3,5,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,27,Personal Travel,Eco,1681,5,1,5,5,4,4,4,3,5,4,5,4,4,4,12,15
1,Female,Loyal Customer,19,Personal Travel,Eco,1085,5,5,5,5,4,4,4,4,5,2,5,4,4,4,0,0
1,Female,Loyal Customer,37,Personal Travel,Eco,1151,2,2,5,2,4,4,4,4,3,2,3,3,5,4,0,9
1,Female,Loyal Customer,16,Personal Travel,Eco,4135,2,2,2,2,4,4,4,4,3,5,4,4,3,4,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco,1471,2,2,2,2,4,4,4,5,3,4,4,4,4,4,0,3
1,Female,Loyal Customer,33,Personal Travel,Eco Plus,2124,4,2,4,4,2,2,1,4,4,4,4,2,4,1,4,
1,Female,Loyal Customer,67,Personal Travel,Eco,1053,1,1,1,1,4,4,4,3,5,4,4,4,5,4,0,0
1,Female,Loyal Customer,36,Personal Travel,Eco,2252,5,5,5,5,4,4,4,4,4,4,3,4,1,4,0,0
1,Female,Loyal Customer,30,Personal Travel,Eco,2300,4,5,5,5,2,3,1,4,4,4,4,3,4,2,8,0
1,Female,Loyal Customer,15,Personal Travel,Eco,2073,4,5,3,5,1,3,3,4,4,4,4,4,4,3,0,0
1,Female,Loyal Customer,11,Personal Travel,Eco,4186,1,1,1,1,4,4,4,4,3,2,4,5,5,4,0,0
1,Female,Loyal Customer,16,Personal Travel,Eco,3789,5,5,5,5,3,4,4,4,4,4,4,3,4,5,2,4
1,Female,Loyal Customer,70,Personal Travel,Eco,1705,4,5,5,5,1,4,2,4,4,4,4,1,4,3,1,0
1,Female,Loyal Customer,62,Personal Travel,Business,1194,4,1,3,1,3,1,1,4,4,4,4,5,4,4,86,75
1,Female,Loyal Customer,31,Personal Travel,Eco,2523,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,35,Personal Travel,Eco,2065,1,1,1,1,5,5,5,4,4,4,4,4,4,5,0,3
1,Female,Loyal Customer,34,Personal Travel,Eco,1787,3,3,3,3,3,5,4,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,17,Personal Travel,Eco,1802,1,1,1,1,2,4,5,4,4,4,4,5,4,4,71,73
1,Female,Loyal Customer,47,Personal Travel,Eco,847,5,5,5,5,4,4,4,4,4,3,5,3,5,4,7,0
1,Female,Loyal Customer,66,Personal Travel,Eco,773,4,1,1,1,2,3,1,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,11,Personal Travel,Eco,2060,4,2,5,2,5,5,5,4,4,4,4,4,4,2,3,0
1,Female,Loyal Customer,59,Personal Travel,Eco,594,1,1,1,1,4,4,4,4,3,2,5,2,4,4,0,0
1,Female,Loyal Customer,53,Personal Travel,Eco Plus,562,5,5,5,5,5,4,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,50,Personal Travel,Eco,568,2,2,2,2,4,4,4,4,3,5,5,2,2,4,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco,351,4,4,1,4,4,4,4,4,4,5,5,3,4,4,59,57
1,Female,Loyal Customer,34,Personal Travel,Eco Plus,3257,1,1,1,1,4,4,4,3,3,3,4,4,5,4,0,0
1,Female,Loyal Customer,58,Personal Travel,Eco,1922,4,5,5,5,1,2,1,4,4,4,4,3,4,3,0,12
1,Female,Loyal Customer,14,Personal Travel,Eco,3148,5,5,2,5,2,4,4,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco Plus,1201,1,1,1,1,2,3,4,4,4,4,4,5,4,5,6,0
1,Female,Loyal Customer,47,Personal Travel,Eco,2809,3,3,3,3,2,4,3,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,17,Personal Travel,Eco,3577,5,5,5,5,4,4,4,4,5,4,3,3,4,4,127,112
1,Female,Loyal Customer,67,Personal Travel,Eco,2311,3,3,4,3,4,4,4,4,4,4,4,5,4,4,0,12
1,Female,Loyal Customer,64,Personal Travel,Eco,1681,4,4,4,4,3,5,4,4,4,4,4,4,4,3,26,10
1,Female,Loyal Customer,42,Personal Travel,Eco Plus,1522,1,1,1,1,4,4,4,4,3,4,4,5,5,4,6,0
1,Female,Loyal Customer,69,Personal Travel,Eco,1434,2,2,2,2,2,5,4,4,4,4,4,4,4,4,34,34
1,Female,Loyal Customer,48,Personal Travel,Eco Plus,1230,3,3,3,3,2,5,5,4,4,4,4,3,4,3,0,0
1,Female,Loyal Customer,40,Personal Travel,Eco,2915,1,1,1,1,4,4,4,4,4,5,4,4,4,4,0,0
1,Female,Loyal Customer,8,Personal Travel,Eco Plus,2367,2,2,2,2,3,4,5,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,68,Personal Travel,Eco Plus,973,4,5,5,5,2,4,3,4,4,4,4,1,4,2,28,22
1,Female,Loyal Customer,10,Personal Travel,Eco,2010,3,3,4,3,4,4,4,4,3,3,3,5,4,4,0,0
1,Female,Loyal Customer,46,Personal Travel,Eco,586,5,5,5,5,3,4,5,4,4,4,4,3,4,3,42,40
1,Female,Loyal Customer,27,Personal Travel,Eco,1571,4,4,4,4,2,4,1,4,4,4,4,4,4,4,0,2
1,Female,Loyal Customer,63,Personal Travel,Eco,597,5,5,5,5,5,5,5,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,22,Personal Travel,Eco,1944,5,5,5,5,5,3,5,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,45,Personal Travel,Eco,509,1,1,1,1,3,4,5,4,4,4,4,3,4,5,0,8
1,Female,Loyal Customer,48,Personal Travel,Eco,435,5,5,5,5,5,4,4,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,52,Personal Travel,Eco,353,3,3,3,3,5,5,4,4,4,4,4,3,4,5,13,5
1,Female,Loyal Customer,22,Personal Travel,Business,1618,3,3,3,3,4,4,4,4,3,5,4,5,5,4,4,1
1,Female,Loyal Customer,26,Personal Travel,Business,3528,1,1,2,1,4,3,5,4,4,4,4,3,4,3,0,0
1,Female,Loyal Customer,15,Personal Travel,Eco,4142,5,5,5,5,3,5,5,4,4,4,4,3,4,3,0,0
1,Female,Loyal Customer,26,Personal Travel,Eco,3760,4,4,4,4,4,4,4,4,5,5,5,3,4,4,6,0
1,Female,Loyal Customer,46,Personal Travel,Eco,2527,4,4,4,4,4,4,4,4,5,2,5,3,4,4,0,0
1,Female,Loyal Customer,70,Personal Travel,Eco,2431,3,3,3,3,4,4,4,4,3,3,5,5,4,4,92,81
1,Female,Loyal Customer,58,Personal Travel,Eco,2378,2,2,3,2,5,4,4,4,4,4,4,4,4,4,0,26
1,Female,Loyal Customer,15,Personal Travel,Eco,3482,2,2,2,2,4,4,4,4,5,5,3,3,4,4,1,6
1,Female,Loyal Customer,54,Personal Travel,Eco,2337,2,2,2,2,4,4,5,4,4,4,4,5,4,5,0,0
1,Female,Loyal Customer,35,Personal Travel,Eco,3413,2,2,2,2,4,3,5,4,4,4,4,5,4,4,0,0
1,Female,Loyal Customer,22,Personal Travel,Eco,2527,3,3,3,3,4,5,5,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,59,Personal Travel,Eco,1775,4,4,4,4,5,3,5,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,54,Personal Travel,Eco,1550,4,2,2,2,4,5,5,4,4,4,4,1,4,5,3,24
1,Female,Loyal Customer,40,Personal Travel,Eco,2555,5,5,5,5,3,4,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,36,Personal Travel,Eco,2552,4,1,1,1,2,5,4,4,4,4,4,1,4,3,37,28
1,Female,Loyal Customer,14,Personal Travel,Eco,2917,1,1,1,1,4,4,5,4,4,4,4,5,4,4,32,23
1,Female,Loyal Customer,11,Personal Travel,Eco,2819,4,1,4,4,2,4,4,4,4,4,4,4,4,4,6,8
1,Female,Loyal Customer,34,Personal Travel,Eco,2911,3,3,3,3,2,4,4,4,4,4,4,4,4,3,18,31
1,Female,Loyal Customer,16,Personal Travel,Eco Plus,2555,1,1,1,1,3,3,4,4,4,4,4,4,4,4,0,5
1,Female,Loyal Customer,29,Personal Travel,Eco,2159,4,4,4,4,2,5,4,4,4,4,4,4,4,3,7,3
1,Female,Loyal Customer,60,Personal Travel,Eco,1233,5,5,5,5,4,4,4,4,3,5,5,3,5,4,5,0
1,Female,Loyal Customer,51,Personal Travel,Eco,1144,4,3,3,3,5,1,1,4,4,4,4,5,4,1,0,0
1,Female,Loyal Customer,42,Personal Travel,Eco Plus,1133,4,4,4,4,1,4,2,4,4,4,4,2,4,2,0,0
1,Female,Loyal Customer,7,Personal Travel,Eco,2330,2,2,2,2,2,5,4,4,4,4,4,3,4,4,97,120
1,Female,Loyal Customer,59,Personal Travel,Business,1091,1,1,1,1,3,4,5,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,15,Personal Travel,Eco,2242,5,5,5,5,3,5,4,4,4,4,4,5,4,3,10,0
1,Female,Loyal Customer,65,Personal Travel,Eco,1027,4,4,4,4,4,4,4,4,5,3,5,3,4,4,8,0
1,Female,Loyal Customer,27,Personal Travel,Eco,2140,3,3,3,3,2,3,4,4,4,4,4,4,4,5,30,24
1,Female,Loyal Customer,68,Personal Travel,Eco,1018,5,5,5,5,5,3,4,4,4,4,4,3,4,3,0,0
1,Female,Loyal Customer,28,Personal Travel,Eco,2237,2,2,2,2,5,5,4,4,4,4,4,3,4,4,34,30
1,Female,Loyal Customer,8,Personal Travel,Eco,2229,5,5,5,5,2,3,5,4,4,4,4,3,4,4,22,20
1,Female,Loyal Customer,20,Personal Travel,Eco Plus,2077,3,3,3,3,5,3,4,4,4,4,4,3,4,4,2,0
1,Female,Loyal Customer,69,Personal Travel,Business,855,3,3,4,3,2,4,5,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,37,Personal Travel,Eco,2303,2,2,2,2,2,4,5,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,27,Personal Travel,Eco Plus,2394,4,4,3,3,2,4,1,4,4,4,4,5,4,2,6,10
1,Female,Loyal Customer,17,Personal Travel,Eco,2563,1,1,2,1,2,3,5,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,44,Personal Travel,Eco,800,3,3,3,3,4,4,4,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,61,Personal Travel,Eco,784,1,1,1,1,5,4,4,4,4,4,4,3,4,4,60,69
1,Female,Loyal Customer,67,Personal Travel,Eco,773,2,2,2,2,3,5,5,4,4,4,4,5,4,4,0,0
1,Female,Loyal Customer,58,Personal Travel,Eco,735,1,1,1,1,5,3,5,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,12,Personal Travel,Eco Plus,2515,5,5,5,5,3,4,4,4,4,4,4,4,4,3,20,10
1,Female,Loyal Customer,38,Personal Travel,Eco,2571,5,5,5,5,3,5,4,4,4,4,4,3,4,3,0,9
1,Female,Loyal Customer,11,Personal Travel,Eco Plus,2571,2,2,2,2,5,3,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,35,Personal Travel,Business,659,2,2,2,2,2,3,4,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,52,Personal Travel,Eco,692,5,5,5,5,4,4,5,4,4,4,4,5,4,5,52,40
1,Female,Loyal Customer,68,Personal Travel,Eco,662,2,2,4,2,3,5,5,4,4,4,4,3,4,4,8,0
1,Female,Loyal Customer,57,Personal Travel,Eco Plus,643,5,5,5,5,3,4,5,4,4,4,4,3,4,3,0,7
1,Female,Loyal Customer,30,Personal Travel,Eco,2084,2,2,2,2,3,5,4,4,4,4,4,5,4,5,4,9
1,Female,Loyal Customer,58,Personal Travel,Eco,634,3,3,3,3,3,4,5,4,4,4,4,5,4,5,0,0
1,Female,Loyal Customer,11,Personal Travel,Eco,2151,4,3,3,3,2,1,4,4,4,4,4,3,4,1,0,1
1,Female,Loyal Customer,44,Personal Travel,Eco,603,4,1,1,1,5,2,3,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,15,Personal Travel,Eco,2130,4,4,4,4,5,4,5,4,4,4,4,4,4,3,5,32
1,Female,Loyal Customer,9,Personal Travel,Eco,1467,1,1,2,1,3,5,5,4,4,4,4,5,4,5,0,6
1,Female,Loyal Customer,25,Personal Travel,Business,1324,1,1,4,1,4,5,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,43,Personal Travel,Eco Plus,597,5,5,5,5,5,4,4,4,4,4,4,4,4,3,14,0
1,Female,Loyal Customer,7,Personal Travel,Eco,1639,2,2,2,2,5,5,5,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,21,Personal Travel,Eco,1963,3,3,4,3,3,4,4,4,4,4,4,3,4,5,0,0
1,Female,Loyal Customer,26,Personal Travel,Eco,1828,5,5,5,5,3,3,5,4,4,4,4,4,4,3,22,5
1,Female,Loyal Customer,15,Personal Travel,Eco,1823,4,4,4,4,3,5,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,38,Personal Travel,Eco,2374,4,4,4,4,2,4,4,4,4,4,4,5,4,4,0,6
1,Female,Loyal Customer,19,Personal Travel,Eco Plus,2477,1,1,1,1,3,4,5,4,4,4,4,4,4,4,15,0
1,Female,Loyal Customer,55,Personal Travel,Eco,557,2,2,4,2,3,4,5,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,53,Personal Travel,Eco,547,2,2,2,2,4,4,4,4,4,4,4,3,4,4,26,26
1,Female,Loyal Customer,62,Personal Travel,Eco,583,3,3,3,3,3,4,5,4,4,4,4,3,4,4,21,1
1,Female,Loyal Customer,21,Personal Travel,Eco,1542,3,3,3,3,2,4,4,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,50,Personal Travel,Eco Plus,572,4,4,4,4,4,4,4,4,5,3,4,5,5,4,0,0
1,Female,Loyal Customer,68,Personal Travel,Eco,533,2,2,3,2,3,5,4,4,4,4,4,3,4,4,1,1
1,Female,Loyal Customer,34,Personal Travel,Eco,1777,5,5,5,5,4,4,4,4,5,2,4,4,4,4,0,1
1,Female,Loyal Customer,61,Personal Travel,Eco,506,4,4,4,4,5,4,5,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,59,Personal Travel,Eco,544,2,2,2,2,5,4,4,4,4,4,4,4,4,4,18,20
1,Female,Loyal Customer,70,Personal Travel,Eco,508,4,4,4,4,5,5,4,4,4,4,4,4,4,5,20,16
1,Female,Loyal Customer,62,Personal Travel,Eco,513,4,3,4,4,4,4,4,4,3,4,1,5,1,4,0,0
1,Female,Loyal Customer,65,Personal Travel,Eco,477,1,1,1,1,4,4,4,4,1,3,5,1,4,4,3,0
1,Female,Loyal Customer,45,Personal Travel,Eco,458,4,2,5,2,2,4,2,4,4,4,4,4,4,2,21,7
1,Female,Loyal Customer,24,Personal Travel,Eco,2010,4,5,5,5,3,2,5,4,4,4,4,5,4,3,1,
1,Female,Loyal Customer,16,Personal Travel,Eco,1965,4,2,2,2,5,4,1,4,4,4,4,2,4,1,0,0
1,Female,Loyal Customer,37,Personal Travel,Eco,1663,3,3,3,3,4,4,4,4,4,3,5,2,2,4,8,0
1,Female,Loyal Customer,14,Personal Travel,Eco,1478,3,3,3,3,4,5,5,4,4,4,4,4,4,4,50,44
1,Female,Loyal Customer,50,Personal Travel,Eco Plus,387,5,5,5,5,4,4,4,4,5,4,1,2,4,4,0,0
1,Female,Loyal Customer,52,Personal Travel,Eco,416,3,2,3,3,3,5,5,4,4,4,4,5,4,3,0,0
1,Female,Loyal Customer,37,Personal Travel,Eco,1476,5,4,5,5,3,4,5,4,4,4,4,4,4,5,0,0
1,Female,Loyal Customer,12,Personal Travel,Eco,1348,1,1,1,1,2,4,4,4,4,4,4,3,4,4,10,24
1,Female,Loyal Customer,34,Personal Travel,Eco,2333,2,1,2,2,5,4,4,4,4,4,4,5,4,4,0,0
1,Female,Loyal Customer,10,Personal Travel,Eco,1457,5,5,5,5,2,5,5,4,4,4,4,4,4,4,0,0
1,Female,Loyal Customer,65,Personal Travel,Eco,324,2,2,2,2,3,4,5,4,4,4,4,4,4,5,66,57
1,Female,Loyal Customer,15,Personal Travel,Eco Plus,1780,1,1,1,1,2,4,5,4,4,4,4,5,4,4,1,0
1,Female,Loyal Customer,55,Personal Travel,Eco,269,3,3,3,3,4,4,4,4,4,3,4,5,4,4,34,40
1,Female,Loyal Customer,42,Personal Travel,Eco,276,2,2,2,2,5,4,4,4,4,4,4,3,4,3,0,0
1,Female,Loyal Customer,45,Personal Travel,Eco,245,3,3,3,3,5,4,4,4,4,4,4,5,4,5,24,24
1,Female,Loyal Customer,12,Personal Travel,Eco Plus,1212,2,2,2,2,4,4,4,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,46,Personal Travel,Eco Plus,274,4,4,4,4,4,4,4,2,4,3,1,4,3,4,0,0
1,Female,Loyal Customer,70,Personal Travel,Eco,262,5,5,5,5,4,5,5,4,4,4,4,3,4,4,0,0
1,Female,Loyal Customer,57,Personal Travel,Eco,251,5,5,5,5,2,5,4,4,4,4,4,5,4,3,0,0
